"ExtensionProperty","DeletionTimestamp","ObjectId","ObjectType","AccountEnabled","AgeGroup","AssignedLicenses","AssignedPlans","City","CompanyName","ConsentProvidedForMinor","Country","CreationType","Department","DirSyncEnabled","DisplayName","FacsimileTelephoneNumber","GivenName","IsCompromised","ImmutableId","JobTitle","LastDirSyncTime","LegalAgeGroupClassification","Mail","MailNickName","Mobile","OnPremisesSecurityIdentifier","OtherMails","PasswordPolicies","PasswordProfile","PhysicalDeliveryOfficeName","PostalCode","PreferredLanguage","ProvisionedPlans","ProvisioningErrors","ProxyAddresses","RefreshTokensValidFromDateTime","ShowInAddressList","SignInNames","SipProxyAddress","State","StreetAddress","Surname","TelephoneNumber","UsageLocation","UserPrincipalName","UserState","UserStateChangedOn","UserType"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"56a667aa-b725-4df2-8f1a-b5538796f8b5","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"Sandi Bowlus",,,,,,,,"sandi.bowlus@coldwellbanker.com","Guest_56a667aab7254df28f1ab5538796f8b5",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:22 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"sandi.bowlus_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-03-08T16:44:53Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"14f0cad7-d9e1-44e0-bf4e-64c17f1f3957","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Shayna Brock",,"Shayna",,"aZrG6pxrrEe6eQfhnWmjLA==",,,,"sbrock@cbww.com","sbrock",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/2/2020 11:40:22 AM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","sbrock@cbww.com",,,"Brock",,"US","sbrock@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"1a42e9d5-e8ab-4424-bdd8-11402014e5e1","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"sellorbuywithjulie@gmail.com",,,,,,,,"sellorbuywithjulie@gmail.com","Guest_1a42e9d5e8ab4424bdd811402014e5e1",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:26 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"sellorbuywithjulie_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-02-20T16:08:51Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"57eb038a-6202-4b0c-8de6-a9315812ac9a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"shailemh@outlook.com",,,,,,,,"shailemh@outlook.com","shailemh_outlook.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:57 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"shailemh_outlook.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:57Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"18f90a37-374b-40ec-b849-58b272d1938c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Sharon Haley",,"Sharon",,"esqGI0p2IkWyyYUJUk643A==",,,,"SHaley@cbww.com","shaley",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/19/2020 4:13:04 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","SHaley@cbww.com",,,"Haley",,"US","shaley@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"97600bb9-3ee3-4de1-bad3-fb22f633e5b4","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Stephanie Hayes",,"Stephanie",,"WvjABDnEzUu/EOZEQEJ22w==",,,,"shayes@cbww.com","shayes",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/23/2021 6:52:28 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","shayes@cbww.com",,,"Hayes",,"US","shayes@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"0854e035-399e-4dd5-9556-5ba20fc14f39","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Suzanne Ingrando",,"Suzanne",,"+xemzJtzYk6FhCLy2cYXSQ==",,,,"singrando@cbww.com","singrando",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/14/2022 6:58:02 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","singrando@cbww.com",,,"Ingrando",,"US","singrando@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c6f5d3f5-be2b-4d5a-9c19-9d60d197ecc1","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Suzan Knowlton",,"Suzan",,"lzOPESFUH06RFUBkCn+CMA==",,,,"sknowlton@cbww.com","shuddleston",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/3/2022 1:07:23 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","c6f5d3f5be2b4d5a9c199d60d197ecc1sknowlton@cbww.com",,,"Knowlton",,"US","sknowlton@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"b8042f43-addd-4870-9518-4528b04fa292","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Sharon Long",,"Sharon",,"wIo4jCef1kmki5Mi7fsAWA==",,,,"slong@cbww.com","slong",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","12/13/2021 1:42:04 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","slong@cbww.com",,,"Long",,"US","slong@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ac867474-3ace-4391-9a50-20ac5115100c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"smbroadway@yahoo.com",,,,,,,,"smbroadway@yahoo.com","smbroadway_yahoo.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:36 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"smbroadway_yahoo.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:36Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"fa25f92d-c361-4b0e-93f3-834505d354a7","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"SMTP Relay",,"SMTP",,,,,,"smtprelay@cbww.com","smtprelay",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/12/2021 9:26:30 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Relay",,"US","smtprelay@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"409e1251-605a-4a69-b2b3-923c59a1f412","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Susan Reynolds",,"Susan",,"WLWmjiNFCkux2/JpNYn55A==",,,,"SReynolds@cbww.com","sreynolds",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/26/2022 8:37:36 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","SReynolds@cbww.com",,,"Reynolds",,"US","sreynolds@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"15f58855-2590-4d63-aa2d-d0ab0b7a42e7","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Stephanie Schwarze",,"Stephanie",,"/JqlLXbgEEqujz2oJcWf2g==",,,,"SSchwarze@cbww.com","sschwarze",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/21/2016 3:19:19 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Schwarze",,"US","sschwarze@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"f43632fa-1ee4-4d21-8f1f-a073ce2ef801","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"sueyoung@cbbain.com",,,,,,,,"sueyoung@cbbain.com","Guest_f43632fa1ee44d218f1fa073ce2ef801",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:14 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"sueyoung_cbbain.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:14Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"dc8fbfd3-37a7-4353-a68e-90d414b3e8c3","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"On-Premises Directory Synchronization Service Account",,,,,,,,,"Sync_CBWWDC02_d961f820d2b0",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","8/20/2018 3:19:08 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"Sync_CBWWDC02_d961f820d2b0@ColdwellBank.onmicrosoft.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ad558b61-4306-4db0-9fa9-951f950671b1","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Tara Hanouskova",,"Tara",,"lnf0MH8Tzkye9oldeM8l/Q==",,,,"TaraH@cbww.com","TaraH",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/7/2020 4:44:21 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Hanouskova",,"US","TaraH@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"4cce00ea-7528-449f-97ad-81083dcba6ab","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"taylor.demario@coldwellbanker.com",,,,,,,,"taylor.demario@coldwellbanker.com","Guest_4cce00ea7528449f97ad81083dcba6ab",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:13 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"taylor.demario_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-02-20T12:12:13Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"737f6633-091a-4d8c-8abf-7c7e26c46179","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"tbeeler59@gmail.com",,,,,,,,"tbeeler59@gmail.com","tbeeler59_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:32 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"tbeeler59_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:32Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c25af4b3-6bd6-43ee-9706-7a76d4c95f22","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Tashika Blue",,"Tashika",,"fYPrbUF6hUiGbDEXZ7x30A==",,,,"tblue@cbww.com","tblue",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","9/18/2018 12:43:03 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Blue",,"US","tblue@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"4ffb6bc0-5ff6-4294-ad68-2fdc7102ce95","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Tammy Mills",,"Tammy",,"epPSJ5Bs2UaM/H3CxyNiRA==",,,,"tmills@cbww.com","tmills",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/23/2021 7:44:41 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","tmills@cbww.com",,,"Mills",,"US","tmills@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"9ae35538-1b2a-4d7a-9be5-9395eb630ed9","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"CBW Training",,"CBW Training",,"PnfSypGlcUKdaiwKDOMYQw==",,,,"training@cbww.com","training",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","12/16/2021 6:30:07 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","training@cbww.com",,,,,"US","training@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"97d4e7a7-af08-4fb2-93cc-682847c7ad57","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Terry Stewart",,"Terry",,"ggfWLUgQqUSrf+BnkbK34Q==",,,,"TStewart@cbww.com","tstewart",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","8/12/2020 5:41:13 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","TStewart@cbww.com",,,"Stewart",,"US","tstewart@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"4308231b-b5fb-40a3-b427-a29b40d442b6","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"venitasellinghomes@gmail.com",,,,,,,,"venitasellinghomes@gmail.com","Guest_4308231bb5fb40a3b427a29b40d442b6",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/28/2020 7:03:12 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"venitasellinghomes_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2020-04-28T19:03:12Z","Guest"
